"chr","start","end","width"
"8"," 41440420"," 41488199","    47780"
"8"," 41511096"," 41511239","      144"
"8"," 41512522"," 41529217","    16696"
"8"," 41545031"," 41566857","    21827"
"8"," 41568642"," 41577186","     8545"
"8"," 41625002"," 41660443","    35442"
"8"," 41660508"," 41660990","      483"
"8"," 41665567"," 41797801","   132235"
"8"," 41799173"," 41803348","     4176"
"8"," 41803451"," 42101317","   297867"
"8"," 42101837"," 42140452","    38616"
"8"," 42141128"," 42152945","    11818"
"8"," 42171674"," 42271301","    99628"
"8"," 42332461"," 42338453","     5993"
"8"," 42371809"," 42391623","    19815"
"8"," 42405938"," 42484599","    78662"
"8"," 42485020"," 42541154","    56135"
"8"," 42555196"," 42697365","   142170"
"8"," 42737408"," 42842988","   105581"
"8"," 42844877"," 42881235","    36359"
"8"," 42881518"," 42896945","    15428"
"8"," 43085789"," 43093497","     7709"
"8"," 43131181"," 43140463","     9283"
"8"," 43202856"," 43247190","    44335"
"8"," 43247411"," 43251710","     4300"
"8"," 43251859"," 43253731","     1873"
"8"," 43254090"," 43292482","    38393"
"8"," 43363519"," 43372558","     9040"
"8"," 43372678"," 43378296","     5619"
"8"," 43378511"," 43442901","    64391"
"8"," 43452913"," 43493936","    41024"
"8"," 43494763"," 43513642","    18880"
"8"," 43514422"," 43539136","    24715"
"8"," 43539473"," 43539972","      500"
"8"," 43540928"," 43542075","     1148"
"8"," 43544058"," 43672822","   128765"
"8"," 43673076"," 46549088","  2876013"
"8"," 46550803"," 46671838","   121036"
"8"," 46671927"," 46697629","    25703"
"8"," 46698689"," 46784799","    86111"
"8"," 46785929"," 46792064","     6136"
"8"," 46793065"," 46814924","    21860"
"8"," 46817965"," 46822173","     4209"
"8"," 46907310"," 46922560","    15251"
"8"," 46928833"," 47129261","   200429"
"8"," 47132629"," 47157117","    24489"
"8"," 47157772"," 47164869","     7098"
"8"," 47165525"," 47189304","    23780"
"8"," 47189561"," 47190771","     1211"
"8"," 47193263"," 47260877","    67615"
"8"," 47736307"," 47941425","   205119"
"8"," 47943671"," 47960184","    16514"
"8"," 47978161"," 47979413","     1253"
"8"," 47979522"," 48008414","    28893"
"8"," 48064709"," 48316668","   251960"
"8"," 48316771"," 48318503","     1733"
"8"," 48319689"," 48384589","    64901"
"8"," 48385050"," 48551566","   166517"
"8"," 48698511"," 48818292","   119782"
"8"," 48824063"," 48913915","    89853"
"8"," 48914381"," 48921553","     7173"
"8"," 48922494"," 48925916","     3423"
"8"," 48931289"," 49046651","   115363"
"8"," 49076094"," 49086300","    10207"
"8"," 49229175"," 49330209","   101035"
"8"," 49330548"," 49909788","   579241"
"8"," 50796693"," 50859529","    62837"
"8"," 50860063"," 51015020","   154958"
"8"," 51015166"," 51257687","   242522"
"8"," 51321119"," 51435601","   114483"
"8"," 51436510"," 51899267","   462758"
"8"," 51949875"," 51950283","      409"
"8"," 51950691"," 51961457","    10767"
"8"," 52022975"," 52150819","   127845"
"8"," 52154893"," 52194361","    39469"
"8"," 52199581"," 52294454","    94874"
"8"," 52301943"," 52714604","   412662"
"8"," 52716276"," 52722902","     6627"
"8"," 52723142"," 52939181","   216040"
"8"," 52943735"," 53162338","   218604"
"8"," 53162988"," 53177570","    14583"
"8"," 53242684"," 53394214","   151531"
"8"," 53394796"," 53515169","   120374"
"8"," 53515906"," 53532907","    17002"
"8"," 53533705"," 53537059","     3355"
"8"," 53540301"," 53712696","   172396"
"8"," 53712897"," 53851794","   138898"
"8"," 53959304"," 53971230","    11927"
"8"," 53974211"," 54073113","    98903"
"8"," 54073567"," 54130581","    57015"
"8"," 54130861"," 54135240","     4380"
"8"," 54148515"," 54247632","    99118"
"8"," 54247907"," 54330686","    82780"
"8"," 54330896"," 54354167","    23272"
"8"," 54355119"," 54381697","    26579"
"8"," 54394871"," 54420467","    25597"
"8"," 54420726"," 54457934","    37209"
"8"," 54460893"," 54467207","     6315"
"8"," 54470610"," 54509421","    38812"
"8"," 54871721"," 55102027","   230307"
"8"," 55542055"," 55745231","   203177"
"8"," 55745343"," 55773445","    28103"
"8"," 55826446"," 55879834","    53389"
"8"," 56014170"," 56074591","    60422"
"8"," 56075275"," 56211685","   136411"
"8"," 56218810"," 56222687","     3878"
"8"," 56223174"," 56445806","   222633"
"8"," 56556514"," 56588384","    31871"
"8"," 56588788"," 56776282","   187495"
"8"," 56776875"," 56917083","   140209"
"8"," 56917191"," 57142658","   225468"
"8"," 57244794"," 57261225","    16432"
"8"," 57266614"," 57279542","    12929"
"8"," 57286969"," 57289551","     2583"
"8"," 57289650"," 57341020","    51371"
"8"," 57365445"," 57392545","    27101"
"8"," 57392883"," 57420833","    27951"
"8"," 57424489"," 57492883","    68395"
"8"," 57592452"," 57746128","   153677"
"8"," 57750200"," 57855499","   105300"
"8"," 57984127"," 57994522","    10396"
"8"," 58204280"," 58269978","    65699"
"8"," 58272451"," 58411358","   138908"
"8"," 58451502"," 58503587","    52086"
"8"," 58504069"," 58552923","    48855"
"8"," 58582860"," 59119039","   536180"
"8"," 59123479"," 59455884","   332406"
"8"," 59456011"," 59601318","   145308"
"8"," 59620228"," 59760046","   139819"
"8"," 59760264"," 59821123","    60860"
"8"," 59821434"," 60046754","   225321"
"8"," 60136600"," 60141820","     5221"
"8"," 60142143"," 60387261","   245119"
"8"," 60387996"," 60516935","   128940"
"8"," 60623645"," 60660819","    37175"
"8"," 60664531"," 60678739","    14209"
"8"," 60868029"," 60876968","     8940"
"8"," 60904645"," 60906058","     1414"
"8"," 60906453"," 60910052","     3600"
"8"," 60966558"," 61057157","    90600"
"8"," 61501646"," 61578219","    76574"
"8"," 61579669"," 61714787","   135119"
"8"," 61714860"," 61785046","    70187"
"8"," 61944181"," 62110523","   166343"
"8"," 62119899"," 62248590","   128692"
"8"," 63014682"," 63024371","     9690"
"8"," 63025295"," 63168552","   143258"
"8"," 63212787"," 63215980","     3194"
"8"," 63218035"," 63409063","   191029"
"8"," 63409458"," 63465830","    56373"
"8"," 63478746"," 63585999","   107254"
"8"," 63589409"," 63651456","    62048"
"8"," 63693250"," 63703076","     9827"
"8"," 63751678"," 63769427","    17750"
"8"," 63813938"," 64331926","   517989"
"8"," 64332153"," 64373104","    40952"
"8"," 64383788"," 64580364","   196577"
"8"," 64583628"," 64798803","   215176"
"8"," 64862371"," 65155406","   293036"
"8"," 65155779"," 65377591","   221813"
"8"," 65378112"," 65592730","   214619"
"8"," 65592821"," 65644733","    51913"
"8"," 65771262"," 65842751","    71490"
"8"," 65843332"," 66021552","   178221"
"8"," 66101246"," 66112666","    11421"
"8"," 66126633"," 66126895","      263"
"8"," 66175486"," 66192092","    16607"
"8"," 66197316"," 66429013","   231698"
"8"," 66518525"," 66653468","   134944"
"8"," 66653577"," 66667595","    14019"
"8"," 66862023"," 66870748","     8726"
"8"," 66922049"," 67062416","   140368"
"8"," 67196779"," 67343974","   147196"
"8"," 67345088"," 67406514","    61427"
"8"," 67407073"," 67569415","   162343"
"8"," 67570079"," 67732586","   162508"
"8"," 67735666"," 67849043","   113378"
"8"," 67849339"," 67952045","   102707"
"8"," 68237033"," 68330954","    93922"
"8"," 68819024"," 69129597","   310574"
"8"," 69130346"," 69446056","   315711"
"8"," 69446261"," 69466623","    20363"
"8"," 69660916"," 69700223","    39308"
"8"," 69700496"," 69713389","    12894"
"8"," 69719723"," 69794061","    74339"
"8"," 69794735"," 69834086","    39352"
"8"," 69854972"," 69929904","    74933"
"8"," 69930023"," 69938167","     8145"
"8"," 69938401"," 69942947","     4547"
"8"," 69944649"," 70273368","   328720"
"8"," 70273838"," 70357346","    83509"
"8"," 70357449"," 70405437","    47989"
"8"," 70407304"," 70471133","    63830"
"8"," 70485688"," 70608576","   122889"
"8"," 70663280"," 70669338","     6059"
"8"," 71228630"," 71675299","   446670"
"8"," 71756668"," 71828166","    71499"
"8"," 72118394"," 72196333","    77940"
"8"," 72202270"," 72357727","   155458"
"8"," 72357816"," 72429619","    71804"
"8"," 72430113"," 72462310","    32198"
"8"," 72470973"," 72537224","    66252"
"8"," 72938350"," 72947149","     8800"
"8"," 72950446"," 73008855","    58410"
"8"," 73048124"," 73052177","     4054"
"8"," 73063062"," 73294601","   231540"
"8"," 73325282"," 73358669","    33388"
"8"," 73364213"," 73420003","    55791"
"8"," 73441527"," 73590573","   149047"
"8"," 73590884"," 73651288","    60405"
"8"," 73651603"," 73670440","    18838"
"8"," 73732898"," 73831142","    98245"
"8"," 73831948"," 73879045","    47098"
"8"," 73882734"," 73972436","    89703"
"8"," 73982784"," 73984492","     1709"
"8"," 73984884"," 73991391","     6508"
"8"," 74029080"," 74048676","    19597"
"8"," 74048785"," 74052339","     3555"
"8"," 74208537"," 74320612","   112076"
"8"," 74518008"," 74548542","    30535"
"8"," 74548618"," 74599774","    51157"
"8"," 74823314"," 74824533","     1220"
"8"," 74855030"," 74984504","   129475"
"8"," 75034559"," 75302295","   267737"
"8"," 75302575"," 75376708","    74134"
"8"," 75377015"," 75407913","    30899"
"8"," 75566835"," 76403997","   837163"
"8"," 76524357"," 76681238","   156882"
"8"," 76867282"," 76904590","    37309"
"8"," 76913400"," 77000176","    86777"
"8"," 77008107"," 77399071","   390965"
"8"," 77537291"," 78148100","   610810"
"8"," 78153914"," 78516339","   362426"
"8"," 78605268"," 78605951","      684"
"8"," 78609706"," 78666088","    56383"
"8"," 78719766"," 78805292","    85527"
"8"," 78956083"," 79259401","   303319"
"8"," 79314952"," 79520144","   205193"
"8"," 79520650"," 79611116","    90467"
"8"," 79666159"," 79747350","    81192"
"8"," 79749562"," 79768109","    18548"
"8"," 79802849"," 79891552","    88704"
"8"," 79930893"," 80122851","   191959"
"8"," 80127671"," 80204605","    76935"
"8"," 80204903"," 80241388","    36486"
"8"," 80241474"," 80265906","    24433"
"8"," 80484482"," 80485618","     1137"
"8"," 80526266"," 80541299","    15034"
"8"," 80543105"," 80558869","    15765"
"8"," 80559758"," 80560566","      809"
"8"," 80560626"," 80894015","   333390"
"8"," 80930082"," 81036963","   106882"
"8"," 81040832"," 81058522","    17691"
"8"," 81067745"," 81149106","    81362"
"8"," 81227015"," 81244155","    17141"
"8"," 81244339"," 81254869","    10531"
"8"," 81255230"," 81280535","    25306"
"8"," 81284778"," 81439435","   154658"
"8"," 81533276"," 81627268","    93993"
"8"," 81627618"," 81696367","    68750"
"8"," 81698695"," 81732447","    33753"
"8"," 81759516"," 81791822","    32307"
"8"," 81815715"," 81841951","    26237"
"8"," 81924349"," 82033532","   109184"
"8"," 82961927"," 82979410","    17484"
"8"," 82979887"," 83403757","   423871"
"8"," 83408901"," 83912712","   503812"
"8"," 84142464"," 84162117","    19654"
"8"," 84162472"," 84182786","    20315"
"8"," 84921845"," 84948584","    26740"
"8"," 84949675"," 85086614","   136940"
"8"," 85087187"," 85107214","    20028"
"8"," 85146081"," 85177153","    31073"
"8"," 85217159"," 85220586","     3428"
"8"," 85284074"," 85373435","    89362"
"8"," 85449041"," 85463967","    14927"
"8"," 85481494"," 85495692","    14199"
"8"," 85540512"," 85714921","   174410"
"8"," 85715834"," 85733418","    17585"
"8"," 85737279"," 85833376","    96098"
"8"," 85951084"," 85987322","    36239"
"8"," 86154226"," 86180417","    26192"
"8"," 86212237"," 86342546","   130310"
"8"," 86478421"," 86503590","    25170"
"8"," 86505062"," 86514434","     9373"
"8"," 86561499"," 86707546","   146048"
"8"," 86765024"," 86765934","      911"
"8"," 86818559"," 86866414","    47856"
"8"," 87615220"," 87867600","   252381"
"8"," 87868608"," 87974164","   105557"
"8"," 88019114"," 88326835","   307722"
"8"," 88887574"," 89757805","   870232"
"8"," 89791065"," 89826592","    35528"
"8"," 89833565"," 89901848","    68284"
"8"," 89927889"," 90001404","    73516"
"8"," 90053634"," 90221340","   167707"
"8"," 90687864"," 90701081","    13218"
"8"," 90701877"," 90791740","    89864"
"8"," 90959394"," 91016587","    57194"
"8"," 91018656"," 91070195","    51540"
"8"," 91087096"," 91101831","    14736"
"8"," 91398156"," 91594964","   196809"
"8"," 91595242"," 91917506","   322265"
"8"," 91917919"," 91975907","    57989"
"8"," 91977419"," 92668659","   691241"
"8"," 92683451"," 92765650","    82200"
"8"," 92858298"," 92882983","    24686"
"8"," 92965646"," 92972574","     6929"
"8"," 92974739"," 93029750","    55012"
"8"," 93029840"," 93229658","   199819"
"8"," 93229917"," 93259666","    29750"
"8"," 93298529"," 93441276","   142748"
"8"," 93441385"," 93646065","   204681"
"8"," 93647093"," 93698560","    51468"
"8"," 93731528"," 93733215","     1688"
"8"," 93734023"," 93740120","     6098"
"8"," 93740774"," 93741192","      419"
"8"," 93744535"," 93754843","    10309"
"8"," 93819235"," 93849560","    30326"
"8"," 93850076"," 93857806","     7731"
"8"," 93926069"," 94352922","   426854"
"8"," 94353654"," 94533627","   179974"
"8"," 94534392"," 94553667","    19276"
"8"," 94570653"," 94590114","    19462"
"8"," 94590260"," 94594410","     4151"
"8"," 94594602"," 94641073","    46472"
"8"," 94707467"," 94719702","    12236"
"8"," 94793837"," 94813310","    19474"
