File accession	File format	Output type	Assay term name	Dataset accession	Annotation type	Software used	Encyclopedia Version	Biosample term id	Biosample term name	Biosample type	Life stage	Age	Age units	Organism	Targets	Dataset date released	Project	Lab	md5sum	dbxrefs	File download URL	Assembly	Controlled by	File Status	Derived from	S3 URL	Azure URL	Size	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF285DMI	bigWig	signal p-value	ChIP-seq	ENCSR218QWQ	imputation	Avocado	current, ENCODE v5	CL:0002558	fibroblast of villous mesenchyme	primary cell				Homo sapiens	H3K36me3-human	2020-02-21	ENCODE	Bill Noble, UW	81cc2cff523c9a895d2a78b587fb97c1		https://www.encodeproject.org/files/ENCFF285DMI/@@download/ENCFF285DMI.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/31/b3e0909a-f2aa-4ee2-aa2e-8b49f4acc3cb/ENCFF285DMI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/31/b3e0909a-f2aa-4ee2-aa2e-8b49f4acc3cb/ENCFF285DMI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	627196184			
ENCFF257ABR	bigWig	signal p-value	ChIP-seq	ENCSR361TNW	imputation	Avocado	current, ENCODE v5	CL:0002618	endothelial cell of umbilical vein	primary cell				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	d98b17051784738f118aba9c34e172ec		https://www.encodeproject.org/files/ENCFF257ABR/@@download/ENCFF257ABR.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/02/69f0b28d-58e4-4e4f-b0e2-562adc1071e4/ENCFF257ABR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/02/69f0b28d-58e4-4e4f-b0e2-562adc1071e4/ENCFF257ABR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	634653428			
ENCFF138UIR	bigWig	signal p-value	ChIP-seq	ENCSR605KCJ	imputation	Avocado	current, ENCODE v5	UBERON:0004264	lower leg skin	tissue				Homo sapiens	H3K9ac-human	2020-02-21	ENCODE	Bill Noble, UW	d64117ee2629031585a5aed7d6dda4dc		https://www.encodeproject.org/files/ENCFF138UIR/@@download/ENCFF138UIR.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/08/bcdb1289-7cc5-4b5b-a676-e80977dc2ed1/ENCFF138UIR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/08/bcdb1289-7cc5-4b5b-a676-e80977dc2ed1/ENCFF138UIR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	618393085			
ENCFF182GZP	bigWig	signal p-value	ChIP-seq	ENCSR357WGK	imputation	Avocado	current, ENCODE v5	UBERON:0002080	heart right ventricle	tissue				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	cbf63ac400315e0b7b32eb3e4a323d2e		https://www.encodeproject.org/files/ENCFF182GZP/@@download/ENCFF182GZP.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/06/5b2d7f1d-ae82-4fb6-aca8-7d5774396e34/ENCFF182GZP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/06/5b2d7f1d-ae82-4fb6-aca8-7d5774396e34/ENCFF182GZP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	618671548			
ENCFF658TMU	bigWig	signal p-value	ChIP-seq	ENCSR862PML	imputation	Avocado	current, ENCODE v5	UBERON:0002084	heart left ventricle	tissue				Homo sapiens	H3K36me3-human	2020-02-21	ENCODE	Bill Noble, UW	ec2c777d013f9617cffd35417849ca62		https://www.encodeproject.org/files/ENCFF658TMU/@@download/ENCFF658TMU.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/08/976c75ef-9374-4e60-a699-1822fa584867/ENCFF658TMU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/08/976c75ef-9374-4e60-a699-1822fa584867/ENCFF658TMU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	627114747			
ENCFF665XOK	bigWig	signal p-value	ChIP-seq	ENCSR118JYO	imputation	Avocado	current, ENCODE v5	CL:0000905	effector memory CD4-positive, alpha-beta T cell	primary cell				Homo sapiens	H3K36me3-human	2020-02-21	ENCODE	Bill Noble, UW	a3d8dd21f4973eacda22bc156d07ac76		https://www.encodeproject.org/files/ENCFF665XOK/@@download/ENCFF665XOK.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/04/4a7e3715-2a67-4e7b-ab67-5cd9489f6f2b/ENCFF665XOK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/04/4a7e3715-2a67-4e7b-ab67-5cd9489f6f2b/ENCFF665XOK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	628961281			
ENCFF942ESV	bigWig	signal p-value	ChIP-seq	ENCSR019XJH	imputation	Avocado	current, ENCODE v5	UBERON:0003346	mucosa of rectum	tissue				Homo sapiens	H3K27me3-human	2020-02-21	ENCODE	Bill Noble, UW	110a37b6b6b8b21200016f656d00c225		https://www.encodeproject.org/files/ENCFF942ESV/@@download/ENCFF942ESV.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/14/3a7de6ad-4769-409b-bea0-e2f91d4204eb/ENCFF942ESV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/14/3a7de6ad-4769-409b-bea0-e2f91d4204eb/ENCFF942ESV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	632608346			
ENCFF659NKX	bigWig	signal p-value	ChIP-seq	ENCSR896VIO	imputation	Avocado	current, ENCODE v5	UBERON:0036149	suprapubic skin	tissue				Homo sapiens	H3K9ac-human	2020-02-21	ENCODE	Bill Noble, UW	4302d2776087fd8154d73b0bb53a4f8e		https://www.encodeproject.org/files/ENCFF659NKX/@@download/ENCFF659NKX.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/05/aa9e5363-d4f7-4d67-b8aa-acb4c1d5d09e/ENCFF659NKX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/05/aa9e5363-d4f7-4d67-b8aa-acb4c1d5d09e/ENCFF659NKX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	619610307			
ENCFF018YCI	bigWig	signal p-value	ChIP-seq	ENCSR243MYK	imputation	Avocado	current, ENCODE v5	CL:0000236	B cell	primary cell				Homo sapiens	H3K27ac-human	2020-02-21	ENCODE	Bill Noble, UW	d6e1180e1ca3864264d55340345978df		https://www.encodeproject.org/files/ENCFF018YCI/@@download/ENCFF018YCI.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/09/c2889ead-a7ae-4355-95cc-81fb94210626/ENCFF018YCI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/09/c2889ead-a7ae-4355-95cc-81fb94210626/ENCFF018YCI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	624770320			
ENCFF377IIH	bigWig	signal p-value	ChIP-seq	ENCSR722BCJ	imputation	Avocado	current, ENCODE v5	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	269182be90a09117448128870dedf6d8		https://www.encodeproject.org/files/ENCFF377IIH/@@download/ENCFF377IIH.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/01/0f455fb6-da34-4d00-a5b7-7440ea6342c8/ENCFF377IIH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/01/0f455fb6-da34-4d00-a5b7-7440ea6342c8/ENCFF377IIH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	625483271			
ENCFF614JMZ	bigWig	signal p-value	ChIP-seq	ENCSR563UNT	imputation	Avocado	current, ENCODE v5	UBERON:0004550	gastroesophageal sphincter	tissue				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	64238b78c4eec80014f1ed9c0c3ca3c2		https://www.encodeproject.org/files/ENCFF614JMZ/@@download/ENCFF614JMZ.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/14/3853c189-87f9-4348-8c15-ce75491a22e8/ENCFF614JMZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/14/3853c189-87f9-4348-8c15-ce75491a22e8/ENCFF614JMZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	616588489			
ENCFF235WEO	bigWig	signal p-value	ChIP-seq	ENCSR870EHU	imputation	Avocado	current, ENCODE v5	CL:0000047	neuronal stem cell	in vitro differentiated cells				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	2c5fe421d5d2b27f3d9c346159ccf409		https://www.encodeproject.org/files/ENCFF235WEO/@@download/ENCFF235WEO.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/08/e86865d7-d734-4df3-beba-be9498344f07/ENCFF235WEO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/08/e86865d7-d734-4df3-beba-be9498344f07/ENCFF235WEO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	656142825			
ENCFF625SMO	bigWig	signal p-value	ChIP-seq	ENCSR508KWQ	imputation	Avocado	current, ENCODE v5	CL:0000047	neuronal stem cell	in vitro differentiated cells				Homo sapiens	H3K27ac-human	2020-02-21	ENCODE	Bill Noble, UW	b82505455298ed0e30adfd0a14603d03		https://www.encodeproject.org/files/ENCFF625SMO/@@download/ENCFF625SMO.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/08/c729aaaa-63f4-4041-b05d-80f8c7e343f8/ENCFF625SMO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/08/c729aaaa-63f4-4041-b05d-80f8c7e343f8/ENCFF625SMO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	635228637			
ENCFF317XVC	bigWig	signal p-value	ChIP-seq	ENCSR813TFN	imputation	Avocado	current, ENCODE v5	UBERON:0018112	rectal smooth muscle tissue	tissue				Homo sapiens	H3K9me3-human	2020-02-21	ENCODE	Bill Noble, UW	c89fbfe397a31a9fd9b4b1eacfc06620		https://www.encodeproject.org/files/ENCFF317XVC/@@download/ENCFF317XVC.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/03/48c0aeaa-7ded-43a5-9f5c-e41e1b083ab4/ENCFF317XVC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/03/48c0aeaa-7ded-43a5-9f5c-e41e1b083ab4/ENCFF317XVC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	622037131			
ENCFF612GBO	bigWig	signal p-value	ChIP-seq	ENCSR044KWU	imputation	Avocado	current, ENCODE v5	UBERON:0000996	vagina	tissue				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	a3a919db11f4ea0e3f97846f6627117b		https://www.encodeproject.org/files/ENCFF612GBO/@@download/ENCFF612GBO.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/07/f0def1be-644c-4d78-b9be-56f3f13d7ac2/ENCFF612GBO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/07/f0def1be-644c-4d78-b9be-56f3f13d7ac2/ENCFF612GBO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	622457306			
ENCFF571IHO	bigWig	signal p-value	ChIP-seq	ENCSR909SMM	imputation	Avocado	current, ENCODE v5	EFO:0005907	OCI-LY1	cell line				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	808d1924bd1c594a58bb9a84aebe9d2f		https://www.encodeproject.org/files/ENCFF571IHO/@@download/ENCFF571IHO.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/05/a05e12cf-4838-4d9b-af8f-0e1f9bc60c75/ENCFF571IHO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/05/a05e12cf-4838-4d9b-af8f-0e1f9bc60c75/ENCFF571IHO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	642229319			
ENCFF493SPR	bigWig	signal p-value	ChIP-seq	ENCSR692NAW	imputation	Avocado	current, ENCODE v5	UBERON:0000945	stomach	tissue				Homo sapiens	H3K27me3-human	2020-02-21	ENCODE	Bill Noble, UW	9049babac5236aa59fcd6a02058779cc		https://www.encodeproject.org/files/ENCFF493SPR/@@download/ENCFF493SPR.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/04/96a4749f-b95f-4e4e-929d-19878097d280/ENCFF493SPR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/04/96a4749f-b95f-4e4e-929d-19878097d280/ENCFF493SPR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	617930973			
ENCFF877TXW	bigWig	signal p-value	ChIP-seq	ENCSR087VBJ	imputation	Avocado	current, ENCODE v5	NTR:0001226	parathyroid adenoma	tissue				Homo sapiens	H3K27ac-human	2020-02-21	ENCODE	Bill Noble, UW	384d6eaeb009c50ed6f1c890df70f599		https://www.encodeproject.org/files/ENCFF877TXW/@@download/ENCFF877TXW.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/09/c02e5363-8a1e-42f1-a6f2-23d4220c6433/ENCFF877TXW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/09/c02e5363-8a1e-42f1-a6f2-23d4220c6433/ENCFF877TXW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	631576846			
ENCFF794SYX	bigWig	signal p-value	ChIP-seq	ENCSR415ZPX	imputation	Avocado	current, ENCODE v5	CL:1000458	melanocyte of skin	primary cell				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	6c91b5fc5fa6482882527aaec0b70aa4		https://www.encodeproject.org/files/ENCFF794SYX/@@download/ENCFF794SYX.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/09/06654be7-a5bc-4331-ada3-252a3603726b/ENCFF794SYX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/09/06654be7-a5bc-4331-ada3-252a3603726b/ENCFF794SYX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	645721630			
ENCFF395WKM	bigWig	signal p-value	ChIP-seq	ENCSR377SFU	imputation	Avocado	current, ENCODE v5	EFO:0001086	A549	cell line				Homo sapiens	H3K36me3-human	2020-02-21	ENCODE	Bill Noble, UW	14a636b98ea5983d63ec076d49cd845f		https://www.encodeproject.org/files/ENCFF395WKM/@@download/ENCFF395WKM.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/02/f128f201-9b71-4621-8c53-e3edf69b10bd/ENCFF395WKM.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/02/f128f201-9b71-4621-8c53-e3edf69b10bd/ENCFF395WKM.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	634520589			
ENCFF346HFK	bigWig	signal p-value	ChIP-seq	ENCSR248EPA	imputation	Avocado	current, ENCODE v5	UBERON:0001873	caudate nucleus	tissue				Homo sapiens	H3K27ac-human	2020-02-21	ENCODE	Bill Noble, UW	2c258e1fcd619fbb3a90c8aadab9ca90		https://www.encodeproject.org/files/ENCFF346HFK/@@download/ENCFF346HFK.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/02/230fb5e0-c299-42f9-b7fc-c743e5f5077a/ENCFF346HFK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/02/230fb5e0-c299-42f9-b7fc-c743e5f5077a/ENCFF346HFK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	618042027			
ENCFF791VON	bigWig	signal p-value	ChIP-seq	ENCSR690ZSK	imputation	Avocado	current, ENCODE v5	UBERON:0010414	omental fat pad	tissue				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	6ebfa08e140d30b98e7ed06aae736c6a		https://www.encodeproject.org/files/ENCFF791VON/@@download/ENCFF791VON.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/05/abbb1da5-e677-4d2a-90a5-df1f5b76f72f/ENCFF791VON.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/05/abbb1da5-e677-4d2a-90a5-df1f5b76f72f/ENCFF791VON.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	621878324			
ENCFF019BIW	bigWig	signal p-value	ChIP-seq	ENCSR540ICB	imputation	Avocado	current, ENCODE v5	UBERON:0000059	large intestine	tissue				Homo sapiens	H3K27ac-human	2020-02-21	ENCODE	Bill Noble, UW	99171cb0344c512ddbf3db554d14e022		https://www.encodeproject.org/files/ENCFF019BIW/@@download/ENCFF019BIW.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/01/609bbadd-8d66-42e1-bd50-c36e83640d5a/ENCFF019BIW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/01/609bbadd-8d66-42e1-bd50-c36e83640d5a/ENCFF019BIW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	638409634			
ENCFF128RAP	bigWig	signal p-value	ChIP-seq	ENCSR849YLF	imputation	Avocado	current, ENCODE v5	CL:0002618	endothelial cell of umbilical vein	primary cell				Homo sapiens	H3K9me3-human	2020-02-21	ENCODE	Bill Noble, UW	014782d33f59bc05f68a189b1b31c219		https://www.encodeproject.org/files/ENCFF128RAP/@@download/ENCFF128RAP.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/03/09e0b305-28ed-4731-9a7a-2026f2231388/ENCFF128RAP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/03/09e0b305-28ed-4731-9a7a-2026f2231388/ENCFF128RAP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	617068391			
ENCFF175ZSI	bigWig	signal p-value	ChIP-seq	ENCSR760AIT	imputation	Avocado	current, ENCODE v5	EFO:0005698	Daoy	cell line				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	63a8c2e712f93be0a775b7e8c6d6135f		https://www.encodeproject.org/files/ENCFF175ZSI/@@download/ENCFF175ZSI.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/16/64d4120e-fba0-438f-aa1a-418a2d1b43a5/ENCFF175ZSI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/16/64d4120e-fba0-438f-aa1a-418a2d1b43a5/ENCFF175ZSI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	638423397			
ENCFF440XZW	bigWig	signal p-value	ChIP-seq	ENCSR144QLT	imputation	Avocado	current, ENCODE v5	UBERON:0001515	thoracic aorta	tissue				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	202d15e368476a024720913ddac07fec		https://www.encodeproject.org/files/ENCFF440XZW/@@download/ENCFF440XZW.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/01/7ad4b701-ec4e-4174-86bf-154c468117ef/ENCFF440XZW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/01/7ad4b701-ec4e-4174-86bf-154c468117ef/ENCFF440XZW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	641826390			
ENCFF292IUV	bigWig	signal p-value	ChIP-seq	ENCSR846LZS	imputation	Avocado	current, ENCODE v5	UBERON:0002084	heart left ventricle	tissue				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	28543872650a18de392fae30a3470ed1		https://www.encodeproject.org/files/ENCFF292IUV/@@download/ENCFF292IUV.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/28/49b3ce87-6780-438c-82a1-11ca6e95c52b/ENCFF292IUV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/28/49b3ce87-6780-438c-82a1-11ca6e95c52b/ENCFF292IUV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	626597923			
ENCFF921ITL	bigWig	signal p-value	ChIP-seq	ENCSR930VWO	imputation	Avocado	current, ENCODE v5	UBERON:0000996	vagina	tissue				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	8cf71692a3c564946702f2c4e5c56db1		https://www.encodeproject.org/files/ENCFF921ITL/@@download/ENCFF921ITL.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/09/3c844c01-98c8-4a1f-a014-1045fd4355d0/ENCFF921ITL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/09/3c844c01-98c8-4a1f-a014-1045fd4355d0/ENCFF921ITL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	621190785			
ENCFF338JLO	bigWig	signal p-value	ChIP-seq	ENCSR914JES	imputation	Avocado	current, ENCODE v5	NTR:0001226	parathyroid adenoma	tissue				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	3faeeccb48183ed99b4276fcf2e730f2		https://www.encodeproject.org/files/ENCFF338JLO/@@download/ENCFF338JLO.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/09/b8a78a71-5098-4a2e-88cc-7effe8c7dea2/ENCFF338JLO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/09/b8a78a71-5098-4a2e-88cc-7effe8c7dea2/ENCFF338JLO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	618455485			
ENCFF906LWQ	bigWig	signal p-value	ChIP-seq	ENCSR814XKD	imputation	Avocado	current, ENCODE v5	UBERON:0000955	brain	tissue				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	d6bf941b22495265e707f022af550876		https://www.encodeproject.org/files/ENCFF906LWQ/@@download/ENCFF906LWQ.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/27/ab6d771f-ecb8-4298-83cc-3cadf84d14ac/ENCFF906LWQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/27/ab6d771f-ecb8-4298-83cc-3cadf84d14ac/ENCFF906LWQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	636959486			
ENCFF734WTK	bigWig	signal p-value	ChIP-seq	ENCSR006RZC	imputation	Avocado	current, ENCODE v5	UBERON:0002084	heart left ventricle	tissue				Homo sapiens	H3K9me3-human	2020-02-21	ENCODE	Bill Noble, UW	477b500114a60458f6dee061ea322ee4		https://www.encodeproject.org/files/ENCFF734WTK/@@download/ENCFF734WTK.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/28/5eca08c8-ee72-4d6a-b4a2-459b3d141c99/ENCFF734WTK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/28/5eca08c8-ee72-4d6a-b4a2-459b3d141c99/ENCFF734WTK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	624464783			
ENCFF115HKH	bigWig	signal p-value	ChIP-seq	ENCSR084VAB	imputation	Avocado	current, ENCODE v5	CL:0000312	keratinocyte	primary cell				Homo sapiens	H3K9me3-human	2020-02-21	ENCODE	Bill Noble, UW	dda57d6017f9dc9366f2b0e3e8dd2fe3		https://www.encodeproject.org/files/ENCFF115HKH/@@download/ENCFF115HKH.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/11/0a96ad05-32df-4998-b63c-b7fcd152d50b/ENCFF115HKH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/11/0a96ad05-32df-4998-b63c-b7fcd152d50b/ENCFF115HKH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	617770786			
ENCFF499NRY	bigWig	signal p-value	ChIP-seq	ENCSR045FDY	imputation	Avocado	current, ENCODE v5	UBERON:0002078	right cardiac atrium	tissue				Homo sapiens	H3K27me3-human	2020-02-21	ENCODE	Bill Noble, UW	99a9a0168cbc9bac5623e6195328142e		https://www.encodeproject.org/files/ENCFF499NRY/@@download/ENCFF499NRY.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/09/618c9f5e-811f-4653-abbe-8bcd99a66ffb/ENCFF499NRY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/09/618c9f5e-811f-4653-abbe-8bcd99a66ffb/ENCFF499NRY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	633360936			
ENCFF213ODD	bigWig	signal p-value	ChIP-seq	ENCSR652APS	imputation	Avocado	current, ENCODE v5	UBERON:0000081	metanephros	tissue				Homo sapiens	H3K9me3-human	2020-02-21	ENCODE	Bill Noble, UW	5ef68182bd26b0260bbb7a20c3a04922		https://www.encodeproject.org/files/ENCFF213ODD/@@download/ENCFF213ODD.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/05/e342a0ab-2b60-4747-9ce0-60b08f2f580f/ENCFF213ODD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/05/e342a0ab-2b60-4747-9ce0-60b08f2f580f/ENCFF213ODD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	645766524			
